"Neues Reich, 18. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TBS4"
"Neues Reich, 18. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TBN1"
"Neues Reich, 18. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TBW1"
"Neues Reich, 18. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TN35"
"Neues Reich, 18. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW20"
"Neues Reich, 18. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TN27"
Neues Reich,"Assiut, Gebel Assiut al-gharbi, N13.1 TW24"
"Neues Reich, 18. Dynastie, Amenhotep I. Djeserkare","Leipzig, Bibliotheca Albertina, Papyrus- und Ostrakasammlung, P. Ebers"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum) – Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","London, British Museum, EA 10009London, British Museum, EA 9962,1"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum) – Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","London, British Museum, EA 9905"
"Neues Reich, 18. Dynastie, Hatschepsut Maatkare – Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","London, British Museum, EA 10477"
"Neues Reich, 18. Dynastie, Hatschepsut Maatkare – Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Florenz, Museo Egizio, 3660 A"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Paris, Musée du Louvre, E 21324"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","London, British Museum, EA 10102"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Berlin, Ägyptisches Museum und Papyrussammlung, P. 11292"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10621"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Leipzig, Ägyptisches Museum – Georg Steindorff, 495"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Abusir, Pyramidenkomplex des Sahure, Möller 6"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Abusir, Pyramidenkomplex des Sahure, Möller 3"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Abusir, Pyramidenkomplex des Sahure, Möller 5"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Abusir, Pyramidenkomplex des Sahure, Möller 2"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Abusir, Pyramidenkomplex des Sahure, Möller 1"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Abusir, Pyramidenkomplex des Sahure, Möller 4"
"Neues Reich, 18. Dynastie, Hatschepsut Maatkare","New York City, Metropolitan Museum of Art, MMA 27.3.560"
"Neues Reich, 18. Dynastie, Hatschepsut Maatkare","Standort unbekannt, Unbekannte Sammlung, Tally Stone of mꜣꜤ.t-kꜣ-rꜤ 1"
"Neues Reich, 18. Dynastie, Hatschepsut Maatkare","Standort unbekannt, Unbekannte Sammlung, Tally Stone of mꜣꜤ.t-kꜣ-rꜤ 2"
"Neues Reich, 18. Dynastie, Hatschepsut Maatkare","Standort unbekannt, Unbekannte Sammlung, Tally Stone of mꜣꜤ.t-kꜣ-rꜤ 3"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Alleinregierung) – Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Assiut, Gebel Assiut al-gharbi, N13.1 TAS1"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Alleinregierung) – Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Assiut, Gebel Assiut al-gharbi, N13.1 TAW1"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Alleinregierung)","Amsterdam, University Library, Dortmond 22Boston (MA), Museum of Fine Arts, 22.401London, British Museum, EA 10489 New York City, Metropolitan Museum of Art, 30.8.70 a-b"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Maidûm, Pyramidenanlage des Snofru, 5"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10615"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Gesamtzeitraum)","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10617"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Alleinregierung)","Paris, Musée du Louvre, E 3226 AParis, Musée du Louvre, E 3226 B"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Sankt Petersburg, State Hermitage Museum, 1116 B ro"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","New York City, Pierpont Morgan Library, Amh. Egy. Pap. 9Paris, Bibliothèque Nationale de France, Egyptien 202"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3029"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Kairo, Ägyptisches Museum, CG 58038"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Sankt Petersburg, State Hermitage Museum, 1116 B vo"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3029"
"Neues Reich, 18. Dynastie, Thutmosis III. Mencheperre (Alleinregierung)","Berlin, Ägyptisches Museum und Papyrussammlung, P. 2146"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Edinburgh, Privatsammlung Moir Bryce, [without no.]"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3029"
"Neues Reich, 18. Dynastie, Amenhotep II. Aacheperure","Sankt Petersburg, State Hermitage Museum, 1116 A ro"
"Neues Reich, 18. Dynastie, Thutmosis IV. Mencheperure – Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Sankt Petersburg, State Hermitage Museum, 1116 A vo"
"Neues Reich, 18. Dynastie, Thutmosis IV. Mencheperure","London, British Museum, EA 9900"
"Neues Reich, 18. Dynastie, Thutmosis IV. Mencheperure","Al-Qurna, Areal thebanischer Gräber, TT 63 1"
"Neues Reich, 18. Dynastie, Thutmosis IV. Mencheperure","Assiut, Gebel Assiut al-gharbi, N13.1 TN12"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre – Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10498"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Turin, Museo Egizio, S. 8438"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN38"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN43"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN9"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN11"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN36"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN41"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN18"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN32"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre – Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 9784"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Maidûm, Pyramidenanlage des Snofru, 17"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","Assiut, Gebel Assiut al-gharbi, N13.1 TN42"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","London, Petrie Museum of Egyptian Archaeology, UC 38177"
"Neues Reich, 18. Dynastie, Amenhotep III. Nebmaatre","London, Petrie Museum of Egyptian Archaeology, UC 38178 A"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure – Neues Reich, 18. Dynastie, Haremhab Djesercheperure","New York City, Metropolitan Museum of Art, 30.7.1"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","Berlin, Pergamon Museum, VAT 233"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","Kairo, Ägyptisches Museum, CG 4748"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 32257"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 32264"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","Berlin, Ägyptisches Museum und Papyrussammlung, ÄM 14000"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 9785"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, UC 32782"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, UC 32783"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 46316"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 46284"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 32256"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 46283"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 46292"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 46298"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 32261"
"Neues Reich, 18. Dynastie, Amenhotep IV. / Echnaton Nefercheperure","London, Petrie Museum of Egyptian Archaeology, 32544"
"Neues Reich, 18. Dynastie, Tutanchamun Nebcheperure","London, Petrie Museum of Egyptian Archaeology, 32230"
"Neues Reich, 18. Dynastie, Tutanchamun Nebcheperure","London, Petrie Museum of Egyptian Archaeology, 32229"
"Neues Reich, 18. Dynastie, Aja Chepercheperure – Neues Reich, 19. Dynastie, Ramses I. Menpehtyre","London, British Museum, EA 10471London, British Museum, EA 10473"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 1122"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57015"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57085"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57206"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57257"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 11248"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14614"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 54053"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Kairo, Ägyptisches Museum, CG 58041 A-B"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS4"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS9"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS29"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS33"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS44a-b"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS47"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS48"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW14"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW23"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW25"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW31"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW33"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TW35"
"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57003 vo"
"Neues Reich, 19. Dynastie","London, British Museum, EA 10470"
"Neues Reich, 19. Dynastie","Kairo, Institut Français d’Archéologie Orientale, 416"
"Neues Reich, 19. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14233"
"Neues Reich, 19. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 15292"
"Neues Reich, 19. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14218"
"Neues Reich, 19. Dynastie","London, British Museum, EA 10181"
"Neues Reich, 19. Dynastie","Turin, Museo Egizio, CGT 54052"
"Neues Reich, 19. Dynastie","Leiden, Rijksmuseum van Oudheden, AMS 27"
"Neues Reich, 19. Dynastie","Leiden, Rijksmuseum van Oudheden, AMS 26 a"
"Neues Reich, 19. Dynastie","Leiden, Rijksmuseum van Oudheden, AMS 26 b"
"Neues Reich, 19. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3038"
"Neues Reich, 19. Dynastie","London, British Museum, EA 50721"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre – Neues Reich, 19. Dynastie, Merenptah Baenre","Kairo, Institut Français d’Archéologie Orientale, 419"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre – Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","London, British Museum, EA 9901"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre – Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","London, British Museum, EA 10060"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 203"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Ägyptisches Museum, CG 58057"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","New York City, Pierpont Morgan Library, Amh. Egy. Pap. 11"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14213"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre – Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","London, British Museum, EA 50728"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 204"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 205"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 206"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 208"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 209"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 207"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 1"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 3"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 4"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Turin, Museo Egizio, CGT 57469"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 8"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 12"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 17"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 19"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Kairo, Institut Français d’Archéologie Orientale, 404"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 211"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre","Paris, Bibliothèque Nationale de France, Egyptien 210"
"Neues Reich, 19. Dynastie, Sethos I. Menmaatre – Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10840"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre – Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14255"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre – Neues Reich, 19. Dynastie, Sethos II. Usercheperure","Kairo, Institut Français d’Archéologie Orientale, SA 2214"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Kairo, Institut Français d’Archéologie Orientale, 1024"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Turin, Museo Egizio, CGT 57080"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Turin, Museo Egizio, CGT 57429"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Leiden, Rijksmuseum van Oudheden, AMS 25 c"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","London, British Museum, EA 10184"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Kairo, Institut Français d’Archéologie Orientale, 1606"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre – Neues Reich, 19. Dynastie, Tausret Satre-Meritamun","Kairo, Institut Français d’Archéologie Orientale, 405"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Kairo, Institut Français d’Archéologie Orientale, 1955"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3047"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Leiden, Rijksmuseum van Oudheden, AMS 54 ro"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Kairo, Institut Français d’Archéologie Orientale, SA 2646"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","London, British Museum, EA 10184"
"Neues Reich, 19. Dynastie, Ramses II. Usermaatre-Setepenre","Kairo, Institut Français d’Archéologie Orientale, 621"
"Neues Reich, 19. Dynastie, Merenptah Baenre – Neues Reich, 19. Dynastie, Sethos II. Usercheperure","Berlin, Ägyptisches Museum und Papyrussammlung, P. 3043"
"Neues Reich, 19. Dynastie, Merenptah Baenre – Neues Reich, 19. Dynastie, Sethos II. Usercheperure","Paris, Musée du Louvre, E 4892"
"Neues Reich, 19. Dynastie, Merenptah Baenre","London, British Museum, EA 10243"
"Neues Reich, 19. Dynastie, Merenptah Baenre","London, British Museum, EA 10246 (1-5)"
"Neues Reich, 19. Dynastie, Merenptah Baenre – Neues Reich, 19. Dynastie, Tausret Satre-Meritamun","Kairo, Institut Français d’Archéologie Orientale, 93"
"Neues Reich, 19. Dynastie, Merenptah Baenre","London, British Museum, EA 10185"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure – Neues Reich, 19. Dynastie, Siptah Achenre","London, British Museum, EA 5635"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure – Neues Reich, 19. Dynastie, Siptah Achenre","Kairo, Institut Français d’Archéologie Orientale, 1817"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","Kairo, Institut Français d’Archéologie Orientale, ODM 595"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","Kairo, Institut Français d’Archéologie Orientale, SA 115"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","London, British Museum, EA 10245"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","London, British Museum, EA 10249"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","London, British Museum, EA 10182"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","London, British Museum, EA 10247"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","London, British Museum, EA 10244"
"Neues Reich, 19. Dynastie, Sethos II. Usercheperure","London, British Museum, EA 10183"
"Neues Reich, 19. Dynastie, Siptah Achenre – Neues Reich, 19. Dynastie, Tausret Satre-Meritamun","Kairo, Institut Français d’Archéologie Orientale, DeM 591"
"Neues Reich, 19. Dynastie, Siptah Achenre – Neues Reich, 19. Dynastie, Tausret Satre-Meritamun","Kairo, Institut Français d’Archéologie Orientale, 98"
"Neues Reich, 19. Dynastie, Siptah Achenre – Neues Reich, 19. Dynastie, Tausret Satre-Meritamun","Kairo, Institut Français d’Archéologie Orientale, ODM 612"
"Neues Reich, 19. Dynastie, Siptah Achenre","Kairo, Institut Français d’Archéologie Orientale, SA 8564"
"Neues Reich, 19. Dynastie, Siptah Achenre","Kairo, Institut Français d’Archéologie Orientale, SA 13108"
"Neues Reich, 19. Dynastie, Siptah Achenre","Kairo, Institut Français d’Archéologie Orientale, SA 8385"
"Neues Reich, 19. Dynastie, Siptah Achenre","Kairo, Institut Français d’Archéologie Orientale, 94"
"Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 9901"
"Neues Reich, 20. Dynastie","Kairo, Institut Français d’Archéologie Orientale, 66"
"Neues Reich, 20. Dynastie","Kairo, Institut Français d’Archéologie Orientale, 96"
"Neues Reich, 20. Dynastie","Kairo, Institut Français d’Archéologie Orientale, 829"
"Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 57256"
"Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10497"
"Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14210"
"Neues Reich, 20. Dynastie","Berlin, Ägyptisches Museum und Papyrussammlung, P. 11249"
"Neues Reich, 20. Dynastie","London, British Museum, EA 9999"
"Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 54050"
"Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 54054 ro"
"Neues Reich, 20. Dynastie","Turin, Museo Egizio, CGT 54051"
"Neues Reich, 20. Dynastie","London, British Museum, EA 50727"
"Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS11"
"Neues Reich, 20. Dynastie","Kairo, Institut Français d’Archéologie Orientale, DeM 10339 verso"
"Neues Reich, 20. Dynastie","Assiut, Gebel Assiut al-gharbi, N13.1 TS7"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun – Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Turin, Museo Egizio, CGT 57125"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10632"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 10839"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 11272"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, DeM 565"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 117"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 78"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57030"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57035"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57156"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57189"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57282"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57432"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Ägyptisches Museum, JE 58037"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Assiut, Gebel Assiut al-gharbi, N13.1 TS36"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Assiut, Gebel Assiut al-gharbi, N13.1 TS45"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 9906"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57020"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun – Neues Reich, 20. Dynastie, Ramses IV. Usermaatre-Setepenamun","Berlin, Ägyptisches Museum und Papyrussammlung, P. 14149"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, SA 6351"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, SA 3231"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57034"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Turin, Museo Egizio, CGT 57026"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, 652"
"Neues Reich, 20. Dynastie, Ramses III. Usermaatre-Meriamun","Kairo, Institut Français d’Archéologie Orientale, SA 363 / 5"
